date,close,open,high,low
6/4/2018,6.866,6.908,6.977,6.857
4/4/2018,6.883,7.062,7.07,6.883
3/4/2018,7.07,7.096,7.096,7.019
,,,,
03/29/2018,7.113,7.019,7.198,7.019
03/28/2018,7.07,7.036,7.079,7.019
03/27/2018,7.087,7.028,7.113,7.002
03/26/2018,6.985,7.07,7.087,6.985
,,,,
03/23/2018,7.087,7.173,7.173,7.07
03/22/2018,7.258,7.156,7.266,7.156
03/21/2018,7.266,7.258,7.283,7.215
03/20/2018,7.198,7.181,7.198,7.156
03/19/2018,7.181,7.241,7.241,7.156
,,,,
03/16/2018,7.198,7.241,7.241,7.181
03/15/2018,7.241,7.309,7.309,7.232
03/14/2018,7.309,7.283,7.309,7.258
03/13/2018,7.334,7.351,7.368,7.292
12/3/2018,7.334,7.377,7.411,7.326
,,,,
9/3/2018,7.368,7.266,7.394,7.266
8/3/2018,7.266,7.164,7.266,7.138
7/3/2018,7.164,7.113,7.198,7.079
6/3/2018,7.104,7.156,7.156,7.07
5/3/2018,7.07,7.198,7.207,7.07
,,,,
2/3/2018,7.198,7.241,7.249,7.198
1/3/2018,7.249,7.326,7.326,7.232
02/28/2018,7.266,7.437,7.437,7.258
02/27/2018,7.403,7.503,7.503,7.403
02/26/2018,7.411,7.511,7.528,7.411
,,,,
02/23/2018,7.478,7.569,7.569,7.461
02/22/2018,7.569,7.519,7.569,7.469
02/21/2018,7.519,7.403,7.519,7.386
02/20/2018,7.403,7.269,7.403,7.261
,,,,
02/15/2018,7.244,7.11,7.252,7.11
02/14/2018,7.119,7.01,7.127,6.852
02/13/2018,7.119,7.194,7.194,7.094
